report_date,apple brand search.var,apple non-brand search.var,direct-mail.var,facebook.var,google brand search.var,google non-brand search.var,google uac.var,impact radius.var,influencer.var,misc.var,podcast.var,promo.var,radio.var,snapchat.var,tiktok.var,tv.var,num_uvs,num_d35_payrolls,num_d63_payrolls,num_d90_payrolls,apple brand search.spend,apple non-brand search.spend,direct-mail.spend,facebook.spend,google brand search.spend,google non-brand search.spend,google uac.spend,impact radius.spend,influencer.spend,misc.spend,podcast.spend,promo.spend,radio.spend,snapchat.spend,tiktok.spend,tv.spend,flagged_uvs,flagged_d35,flagged_d63,flagged_d90,covid,Ally,Chime,Varo,Sofi,referral,subscriptions_live,referral_100,pca_live,snap_var_pred,snap_var_unmodeled
2019-03-01,0.0,0.0,0.0,353016.0,2241.0,0.0,44221.0,0.0,0.0,0.0,0.0,0.0,0.0,79133.57648652518,0.0,0.0,518,7,9,9,0.0,0.0,0.0,5000.000000000001,416.0799999999999,0.0,398.49646,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,63,5,7,7,0.0,6.0,0,0,0,50.0,1.0,1.0,1.0,79133.57648652518,0.0
2019-03-02,0.0,0.0,0.0,330045.0,1920.0,0.0,34251.0,0.0,0.0,0.0,0.0,0.0,0.0,79133.57648652518,0.0,0.0,590,7,10,11,0.0,0.0,0.0,5000.0,467.19,0.0,325.43035,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,79,4,4,6,0.0,5.0,0,0,0,20.0,1.0,1.0,1.0,79133.57648652518,0.0
2019-03-03,0.0,0.0,0.0,323756.0,2055.0,0.0,43418.0,0.0,0.0,0.0,0.0,0.0,0.0,79133.57648652518,0.0,0.0,666,12,19,20,0.0,0.0,0.0,5000.0,426.58000000000004,0.0,469.10615,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,58,3,3,5,0.0,7.0,0,0,0,20.0,1.0,1.0,1.0,79133.57648652518,0.0
2019-03-04,0.0,0.0,0.0,230066.0,2599.0,0.0,90248.0,0.0,0.0,0.0,0.0,0.0,0.0,79133.57648652518,0.0,0.0,478,5,8,10,0.0,0.0,0.0,3033.29,465.7,0.0,924.2546500000001,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,54,2,5,6,0.0,7.0,0,0,0,20.0,1.0,1.0,1.0,79133.57648652518,0.0
2019-03-05,0.0,0.0,0.0,376789.0,2467.0,0.0,77155.0,0.0,0.0,0.0,0.0,0.0,0.0,79133.57648652518,0.0,0.0,622,9,16,20,0.0,0.0,0.0,5000.0,482.53,0.0,887.5344,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,71,7,11,11,0.0,8.0,0,0,0,70.0,1.0,1.0,1.0,79133.57648652518,0.0
2019-03-06,0.0,0.0,0.0,753837.0,2631.0,0.0,88126.0,0.0,0.0,0.0,0.0,0.0,0.0,79133.57648652518,0.0,0.0,895,12,20,23,0.0,0.0,0.0,9705.1,456.60999999999996,0.0,888.07009,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,88,5,8,8,0.0,6.0,0,0,0,10.0,1.0,1.0,1.0,79133.57648652518,0.0
2019-03-07,0.0,0.0,0.0,667307.0,2541.0,0.0,98911.0,0.0,0.0,0.0,0.0,0.0,0.0,79133.57648652518,0.0,0.0,1053,22,31,36,0.0,0.0,0.0,7815.629999999999,463.31999999999994,0.0,952.8069800000001,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,120,4,9,9,0.0,7.0,0,0,0,0.0,0.0,0.0,0.0,79133.57648652518,0.0
2019-03-08,0.0,0.0,0.0,651519.0,2047.0,0.0,84043.0,0.0,0.0,0.0,0.0,0.0,0.0,78638.95019047182,0.0,0.0,741,11,15,17,0.0,0.0,0.0,5414.17,387.88,0.0,833.79646,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,87,6,10,11,0.0,6.0,0,0,0,0.0,0.0,0.0,0.0,78638.95019047182,0.0
2019-03-09,0.0,0.0,0.0,749034.0,1902.0,0.0,92015.0,0.0,0.0,0.0,0.0,0.0,0.0,78638.95019047182,0.0,0.0,860,9,11,11,0.0,0.0,0.0,6748.830000000001,375.4199999999999,0.0,935.08393,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,88,7,7,7,0.0,7.0,0,0,0,20.0,1.0,1.0,1.0,78638.95019047182,0.0
2019-03-10,0.0,0.0,0.0,726264.0,2216.0,0.0,104434.0,0.0,0.0,0.0,0.0,0.0,0.0,79436.04046656183,0.0,0.0,942,19,29,34,0.0,0.0,0.0,7078.81,422.22,0.0,1026.10013,0.0,0.0,0.0,0.0,0.0,0.0,112.22999999999999,0.0,0.0,105,5,9,9,0.0,6.0,0,0,0,20.0,1.0,1.0,1.0,79436.04046656183,0.0
2019-03-11,0.0,0.0,0.0,805849.0,2064.0,0.0,103661.0,0.0,0.0,0.0,0.0,0.0,0.0,83645.8048722721,0.0,0.0,925,15,19,21,0.0,0.0,0.0,7716.020000000001,401.64,0.0,918.2312400000001,0.0,0.0,0.0,0.0,0.0,0.0,282.45,0.0,0.0,119,10,12,13,0.0,6.0,0,0,0,0.0,0.0,0.0,0.0,83645.8048722721,0.0
2019-03-12,0.0,0.0,0.0,343052.0,1584.0,0.0,65335.0,0.0,0.0,0.0,0.0,0.0,0.0,83403.43798720595,0.0,0.0,953,18,20,23,0.0,0.0,0.0,3738.84,374.6,0.0,664.9340900000001,0.0,0.0,0.0,0.0,0.0,0.0,272.65,0.0,0.0,131,9,13,16,0.0,7.0,0,0,0,30.0,1.0,1.0,1.0,83403.43798720595,0.0
2019-03-13,0.0,0.0,0.0,509690.0,1706.0,0.0,135587.0,0.0,339402.0,0.0,0.0,0.0,0.0,82843.2737069255,0.0,0.0,736,13,20,22,0.0,0.0,0.0,4397.06,361.7699999999999,0.0,1214.6934,0.0,2480.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,115,12,14,14,0.0,9.0,0,0,0,0.0,0.0,0.0,0.0,82843.2737069255,0.0
2019-03-14,0.0,0.0,0.0,549668.0,1758.0,0.0,94470.0,0.0,203641.2,0.0,0.0,0.0,0.0,82843.2737069255,0.0,0.0,872,12,20,28,0.0,0.0,0.0,5191.109999999999,409.05,0.0,846.3734199999999,0.0,1538.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,114,6,8,10,0.0,8.0,0,0,0,10.0,1.0,1.0,1.0,82843.2737069255,0.0
2019-03-15,0.0,0.0,0.0,580038.0,1545.0,0.0,101726.0,0.0,67880.4,0.0,0.0,0.0,0.0,82843.2737069255,0.0,0.0,901,16,30,35,0.0,0.0,0.0,5500.16,367.98,0.0,1069.26818,0.0,496.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,167,7,9,9,0.0,8.0,0,0,0,0.0,0.0,0.0,0.0,82843.2737069255,0.0
2019-03-16,0.0,0.0,0.0,518496.0,1396.0,0.0,60439.0,0.0,27152.16,0.0,0.0,0.0,0.0,82843.2737069255,0.0,0.0,844,10,18,18,0.0,0.0,0.0,4805.64,271.2100000000001,0.0,607.39569,0.0,198.4,0.0,0.0,0.0,0.0,250.0,0.0,0.0,147,6,8,9,0.0,6.0,0,0,0,0.0,0.0,0.0,0.0,82843.2737069255,0.0
2019-03-17,0.0,0.0,0.0,536897.0,1438.0,0.0,51943.0,0.0,20364.12,0.0,0.0,0.0,0.0,82843.2737069255,0.0,0.0,912,17,22,26,0.0,0.0,0.0,4626.49,324.62,0.0,649.74728,0.0,148.8,0.0,0.0,0.0,0.0,250.00000000000003,0.0,0.0,141,9,10,11,0.0,7.0,0,0,0,0.0,0.0,0.0,0.0,82843.2737069255,0.0
2019-03-18,0.0,0.0,0.0,485447.0,1735.0,0.0,49203.0,0.0,13576.08,0.0,0.0,0.0,0.0,82843.2737069255,0.0,0.0,830,19,23,29,0.0,0.0,0.0,4094.01,382.81999999999994,0.0,666.61132,0.0,99.2,0.0,0.0,0.0,0.0,250.0,0.0,0.0,132,8,12,12,0.0,8.0,0,0,0,10.0,1.0,1.0,1.0,82843.2737069255,0.0
2019-03-19,0.0,0.0,0.0,513484.0,1701.0,0.0,67057.0,0.0,6788.04,0.0,0.0,0.0,0.0,82843.2737069255,0.0,0.0,901,17,28,33,0.0,0.0,0.0,4750.719999999999,346.7300000000001,0.0,745.66324,0.0,49.6,0.0,0.0,0.0,0.0,249.99999999999997,0.0,0.0,134,4,6,6,0.0,8.0,0,0,0,0.0,0.0,0.0,0.0,82843.2737069255,0.0
2019-03-20,0.0,0.0,0.0,413667.0,1565.0,0.0,63136.0,0.0,0.0,0.0,0.0,0.0,0.0,82843.2737069255,0.0,0.0,799,8,15,17,0.0,0.0,0.0,4062.68,325.75,0.0,688.67255,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,139,2,3,5,0.0,8.0,0,0,0,10.0,1.0,1.0,1.0,82843.2737069255,0.0
2019-03-21,0.0,0.0,0.0,356249.0,1584.0,0.0,62267.0,0.0,0.0,0.0,0.0,0.0,0.0,82843.2737069255,0.0,0.0,716,8,18,21,0.0,0.0,0.0,3477.0299999999993,275.60999999999996,0.0,682.54082,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,116,10,11,11,0.0,6.0,0,0,0,10.0,1.0,1.0,1.0,82843.2737069255,0.0
2019-03-22,0.0,0.0,0.0,339465.0,1408.0,0.0,66274.0,0.0,0.0,0.0,0.0,0.0,0.0,82843.2737069255,0.0,0.0,579,4,11,16,0.0,0.0,0.0,3199.9200000000005,307.79,0.0,671.50325,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,119,6,7,7,0.0,5.0,0,0,0,40.0,1.0,1.0,1.0,82843.2737069255,0.0
2019-03-23,0.0,0.0,0.0,317563.0,1304.0,0.0,54914.0,0.0,0.0,0.0,0.0,0.0,0.0,82843.2737069255,0.0,0.0,608,14,18,20,0.0,0.0,0.0,3491.74,327.27,0.0,661.07062,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,104,4,4,4,0.0,4.0,0,0,0,0.0,0.0,0.0,0.0,82843.2737069255,0.0
2019-03-24,0.0,0.0,0.0,480261.0,1275.0,0.0,45604.0,0.0,0.0,0.0,0.0,0.0,0.0,82843.2737069255,0.0,0.0,629,10,20,25,0.0,0.0,0.0,4269.530000000001,249.80000000000007,0.0,596.78394,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,128,2,3,4,0.0,5.0,0,0,0,20.0,1.0,1.0,1.0,82843.2737069255,0.0
2019-03-25,0.0,0.0,0.0,359671.0,1637.0,0.0,53953.0,0.0,0.0,0.0,0.0,0.0,0.0,82825.96178656362,0.0,0.0,689,17,21,21,0.0,0.0,0.0,3942.1199999999994,323.6,0.0,750.02662,0.0,0.0,0.0,0.0,0.0,0.0,249.29999999999998,0.0,0.0,156,7,8,9,0.0,7.0,0,0,0,0.0,0.0,0.0,0.0,82825.96178656362,0.0
2019-03-26,0.0,0.0,0.0,412214.0,1608.0,0.0,45121.0,0.0,0.0,0.0,0.0,0.0,0.0,82838.08013081693,0.0,0.0,682,10,12,16,0.0,0.0,0.0,4060.3,362.12,0.0,787.20273,0.0,0.0,0.0,0.0,0.0,0.0,249.79,0.0,0.0,121,6,6,6,0.0,8.0,0,0,0,10.0,1.0,1.0,1.0,82838.08013081693,0.0
2019-03-27,0.0,0.0,0.0,485830.0,1750.0,0.0,11161.0,0.0,0.0,0.0,0.0,0.0,0.0,82843.2737069255,0.0,0.0,858,18,27,32,0.0,0.0,0.0,5746.71,393.47,0.0,517.40729,0.0,235.0,0.0,0.0,0.0,0.0,250.00000000000003,0.0,0.0,143,3,5,7,0.0,8.0,0,0,0,0.0,0.0,0.0,0.0,82843.2737069255,0.0
2019-03-28,0.0,0.0,0.0,281933.0,1805.0,0.0,12122.0,0.0,0.0,0.0,0.0,0.0,0.0,82789.6067538037,0.0,0.0,997,27,44,50,0.0,0.0,0.0,4862.17,393.59,0.0,508.95059,0.0,0.0,0.0,0.0,0.0,0.0,247.83,0.0,0.0,138,10,14,15,0.0,8.0,0,0,0,0.0,0.0,0.0,0.0,82789.6067538037,0.0
2019-03-29,0.0,0.0,0.0,329552.0,1640.0,0.0,10441.0,0.0,0.0,0.0,0.0,0.0,0.0,82830.16611008008,0.0,0.0,865,18,30,33,0.0,0.0,0.0,4444.32,253.45,0.0,495.23703,0.0,0.0,0.0,0.0,0.0,0.0,249.47,0.0,0.0,118,9,10,10,0.0,8.0,0,0,0,40.0,1.0,1.0,1.0,82830.16611008008,0.0
2019-03-30,0.0,0.0,0.0,315327.0,1387.0,0.0,11485.0,0.0,0.0,0.0,0.0,0.0,0.0,82843.2737069255,0.0,0.0,787,20,30,38,0.0,0.0,0.0,4507.719999999999,256.34,0.0,477.4861,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,122,9,10,11,0.0,8.0,0,0,0,20.0,1.0,1.0,1.0,82843.2737069255,0.0
2019-03-31,0.0,0.0,0.0,301589.0,1497.0,0.0,10189.0,0.0,0.0,0.0,0.0,0.0,0.0,82843.52102007353,0.0,0.0,715,22,31,39,0.0,0.0,0.0,4030.39,309.61,0.0,399.99187,0.0,0.0,0.0,0.0,0.0,0.0,250.01,0.0,0.0,92,6,8,9,0.0,9.0,0,0,0,20.0,1.0,1.0,1.0,82843.52102007353,0.0
2019-04-01,0.0,0.0,0.0,428427.0,1799.0,0.0,14435.0,0.0,0.0,0.0,0.0,0.0,0.0,82843.52102007353,0.0,0.0,777,20,35,39,0.0,0.0,0.0,3994.9500000000003,234.09,0.0,430.62,0.0,0.0,0.0,0.0,0.0,0.0,250.01000000000002,0.0,0.0,133,6,8,8,0.0,9.0,0,0,0,20.0,1.0,1.0,1.0,82843.52102007353,0.0
2019-04-02,0.0,0.0,0.0,502098.0,1832.0,0.0,10429.0,0.0,0.0,0.0,0.0,0.0,0.0,87221.70567958997,0.0,0.0,824,22,31,40,0.0,0.0,0.0,4235.0,330.75,0.0,421.79,0.0,0.0,0.0,0.0,0.0,0.0,427.04,0.0,0.0,109,8,10,10,0.0,8.0,0,0,0,20.0,1.0,1.0,1.0,87221.70567958997,0.0
2019-04-03,0.0,0.0,0.0,432665.0,1826.0,0.0,17098.0,0.0,0.0,0.0,0.0,0.0,0.0,90262.17352143006,0.0,0.0,872,24,40,44,0.0,0.0,0.0,4174.29,254.18,0.0,416.12498,0.0,0.0,0.0,0.0,0.0,0.0,549.9799999999999,0.0,0.0,125,8,9,11,0.0,9.0,0,0,0,0.0,0.0,0.0,0.0,90262.17352143006,0.0
2019-04-04,0.0,0.0,0.0,517781.0,1815.0,0.0,18320.0,0.0,0.0,0.0,0.0,0.0,0.0,94506.06714156801,0.0,0.0,759,28,41,47,0.0,0.0,0.0,3935.7999999999993,272.31,0.0,408.41934,0.0,0.0,0.0,0.0,0.0,0.0,721.58,0.0,0.0,118,5,7,7,0.0,8.0,0,0,0,0.0,0.0,0.0,0.0,94506.06714156801,0.0
2019-04-05,0.0,0.0,0.0,525228.0,1649.0,0.0,17792.0,0.0,0.0,0.0,0.0,0.0,0.0,90595.79895811806,0.0,0.0,930,26,42,47,0.0,0.0,0.0,3948.0,291.9700000000001,0.0,407.15803,0.0,0.0,0.0,0.0,0.0,0.0,563.4699999999999,0.0,0.0,124,10,12,14,0.0,7.0,0,0,0,10.0,1.0,1.0,1.0,90595.79895811806,0.0
2019-04-06,0.0,0.0,0.0,404705.0,1462.0,0.0,13751.0,0.0,0.0,0.0,0.0,0.0,0.0,89576.62147510008,0.0,0.0,954,27,44,50,0.0,0.0,0.0,4122.33,294.08,0.0,297.53579,0.0,0.0,0.0,0.0,0.0,0.0,522.26,0.0,0.0,96,8,10,11,0.0,5.0,0,0,0,10.0,1.0,1.0,1.0,89576.62147510008,0.0
2019-04-07,0.0,0.0,0.0,450925.0,1491.0,0.0,14402.0,0.0,0.0,0.0,0.0,0.0,0.0,89611.9872552679,0.0,0.0,895,33,38,46,0.0,0.0,0.0,4037.39,259.86,0.0,420.01929,0.0,0.0,0.0,0.0,0.0,0.0,523.69,0.0,0.0,101,5,8,8,0.0,5.0,0,0,0,10.0,1.0,1.0,1.0,89611.9872552679,0.0
2019-04-08,0.0,0.0,0.0,459859.0,1722.0,0.0,14868.0,0.0,0.0,0.0,0.0,0.0,0.0,88400.89476938121,0.0,0.0,914,27,39,42,0.0,0.0,0.0,3870.87,297.26,0.0,490.69461,0.0,0.0,0.0,0.0,0.0,0.0,474.71999999999997,0.0,0.0,107,2,4,6,0.0,6.0,0,0,0,0.0,0.0,0.0,0.0,88400.89476938121,0.0
2019-04-09,0.0,0.0,0.0,440129.0,1821.0,0.0,13345.0,0.0,0.0,0.0,0.0,0.0,0.0,88385.56135420356,0.0,0.0,953,39,51,58,0.0,0.0,0.0,4034.4000000000005,315.03999999999996,0.0,451.11691,0.0,0.0,0.0,0.0,0.0,0.0,474.09999999999997,0.0,0.0,123,6,9,10,0.0,6.0,0,0,0,10.0,1.0,1.0,1.0,88385.56135420356,0.0
2019-04-10,0.0,0.0,0.0,456559.0,1869.0,0.0,10507.0,0.0,0.0,0.0,0.0,0.0,0.0,93354.0824980597,0.0,0.0,859,34,40,46,0.0,0.0,0.0,3826.7400000000002,309.34999999999997,0.0,439.67952,0.0,0.0,0.0,0.0,0.0,0.0,675.0,0.0,0.0,114,8,10,12,0.0,6.0,0,0,0,0.0,0.0,0.0,0.0,93354.0824980597,0.0
2019-04-11,0.0,0.0,0.0,481292.0,1827.0,0.0,10940.0,0.0,0.0,0.0,0.0,0.0,0.0,93342.45878010245,0.0,0.0,907,37,53,65,0.0,0.0,0.0,4054.0799999999995,321.75,0.0,73.95901,0.0,0.0,0.0,0.0,0.0,0.0,674.53,0.0,0.0,109,2,2,3,0.0,5.0,0,0,0,0.0,0.0,0.0,0.0,93342.45878010245,0.0
2019-04-12,0.0,0.0,0.0,431956.0,1562.0,0.0,11945.0,0.0,0.0,0.0,0.0,0.0,0.0,93338.74908288204,0.0,0.0,860,21,32,35,0.0,0.0,0.0,4193.200000000001,242.06,0.0,65.7456,0.0,0.0,0.0,0.0,0.0,0.0,674.3800000000001,0.0,0.0,75,8,8,9,0.0,6.0,0,0,0,20.0,1.0,1.0,1.0,93338.74908288204,0.0
2019-04-13,0.0,0.0,0.0,541769.0,1545.0,0.0,21242.0,0.0,0.0,0.0,0.0,0.0,0.0,98273.14101231052,0.0,0.0,808,32,50,58,0.0,0.0,0.0,4620.07,352.60999999999996,0.0,181.31236,0.0,0.0,0.0,0.0,0.0,0.0,873.9000000000001,0.0,0.0,92,4,7,10,0.0,5.0,0,0,0,20.0,1.0,1.0,1.0,98273.14101231052,0.0
2019-04-14,0.0,0.0,0.0,511857.0,1522.0,0.0,23699.0,0.0,0.0,0.0,0.0,0.0,0.0,97837.37524548748,0.0,0.0,874,37,54,62,0.0,0.0,0.0,4401.7699999999995,330.97,0.0,233.70547,0.0,0.0,0.0,0.0,0.0,0.0,856.2799999999999,0.0,0.0,96,7,10,11,0.0,7.0,0,0,0,10.0,1.0,1.0,1.0,97837.37524548748,0.0
2019-04-15,0.0,0.0,0.0,636733.0,1817.0,0.0,36774.0,0.0,36696.0,0.0,0.0,0.0,0.0,98280.5604067513,0.0,0.0,1045,37,50,56,0.0,0.0,0.0,4617.83,347.73,0.0,413.51764,0.0,750.0,0.0,0.0,0.0,0.0,874.1999999999999,0.0,0.0,121,11,13,14,0.0,5.0,0,0,0,10.0,1.0,1.0,1.0,98280.5604067513,0.0
2019-04-16,0.0,0.0,0.0,453096.0,1750.0,0.0,35982.0,0.0,22017.6,0.0,0.0,0.0,0.0,98300.09814544542,0.0,0.0,961,42,63,66,0.0,0.0,0.0,4444.9800000000005,347.9600000000001,0.0,401.72274,0.0,450.0,0.0,0.0,0.0,0.0,874.9899999999999,0.0,0.0,92,3,6,6,0.0,7.0,0,0,0,0.0,0.0,0.0,0.0,98300.09814544542,0.0
2019-04-17,0.0,0.0,0.0,455692.0,1707.0,0.0,38287.0,0.0,7339.2,0.0,0.0,0.0,0.0,98300.0981454454,0.0,0.0,921,41,56,60,0.0,0.0,0.0,4540.69,348.09000000000003,0.0,500.30546,0.0,150.0,0.0,0.0,0.0,0.0,874.9899999999998,0.0,0.0,117,10,13,13,0.0,7.0,0,0,0,0.0,0.0,0.0,0.0,98300.0981454454,0.0
2019-04-18,0.0,0.0,0.0,457247.0,1764.0,0.0,40542.0,0.0,81548.68,0.0,0.0,0.0,0.0,98300.8400848895,0.0,0.0,893,40,51,59,0.0,0.0,0.0,4528.120000000001,337.16999999999996,0.0,498.82741,0.0,610.0,0.0,0.0,0.0,0.0,875.0199999999999,0.0,0.0,86,5,8,9,0.0,8.0,0,0,0,0.0,0.0,0.0,0.0,98300.8400848895,0.0
2019-04-19,0.0,0.0,0.0,421141.0,1554.0,0.0,32405.0,0.0,49369.560000000005,0.0,0.0,0.0,0.0,98919.61758125227,0.0,0.0,906,29,42,50,0.0,0.0,0.0,4683.65,316.72,0.0,348.98282,0.0,375.0,0.0,0.0,0.0,0.0,900.0400000000002,0.0,0.0,86,6,8,8,0.0,7.0,0,0,0,0.0,0.0,0.0,0.0,98919.61758125227,0.0
2019-04-20,0.0,0.0,0.0,450703.0,1469.0,0.0,32426.0,0.0,17190.44,0.0,0.0,0.0,0.0,98915.16594458779,0.0,0.0,791,26,35,41,0.0,0.0,0.0,4683.529999999999,285.14,0.0,439.73096,0.0,140.0,0.0,0.0,0.0,0.0,899.86,0.0,0.0,83,5,8,8,0.0,6.0,0,0,0,0.0,0.0,0.0,0.0,98915.16594458779,0.0
2019-04-21,0.0,0.0,0.0,495425.0,1362.0,0.0,34588.0,0.0,7022.96,0.0,0.0,0.0,0.0,98786.56310761391,0.0,0.0,757,34,45,49,0.0,0.0,0.0,4544.089999999999,232.49,0.0,468.30458,0.0,59.0,0.0,0.0,0.0,0.0,894.6599999999999,0.0,0.0,86,3,5,8,0.0,5.0,0,0,0,10.0,1.0,1.0,1.0,98786.56310761391,0.0
2019-04-22,0.0,0.0,0.0,527371.0,1864.0,0.0,45630.0,0.0,4716.78,0.0,0.0,0.0,0.0,100148.02198750082,0.0,0.0,732,20,33,40,0.0,0.0,0.0,4621.960000000001,277.69,0.0,563.44278,0.0,33.0,0.0,0.0,0.0,0.0,949.7099999999999,0.0,0.0,83,2,4,6,0.0,5.0,0,0,0,0.0,0.0,0.0,0.0,100148.02198750082,0.0
2019-04-23,0.0,0.0,0.0,473785.0,1850.0,0.0,34814.0,0.0,3144.52,0.0,0.0,0.0,0.0,111362.68399791897,0.0,0.0,812,27,35,42,0.0,0.0,0.0,4634.4800000000005,357.26000000000005,0.0,460.12897,0.0,22.0,0.0,0.0,0.0,0.0,1403.17,0.0,0.0,84,7,10,11,0.0,7.0,0,0,0,10.0,1.0,1.0,1.0,111362.68399791897,0.0
2019-04-24,0.0,0.0,0.0,449657.0,1881.0,0.0,42800.0,0.0,1572.26,0.0,0.0,0.0,0.0,111126.99456784954,0.0,0.0,788,34,43,47,0.0,0.0,0.0,4644.58,309.22999999999996,0.0,543.42542,0.0,11.0,0.0,0.0,0.0,0.0,1393.64,0.0,0.0,91,6,6,8,0.0,8.0,0,0,0,0.0,0.0,0.0,0.0,111126.99456784954,0.0
2019-04-25,0.0,0.0,0.0,423477.0,1810.0,0.0,31150.0,0.0,0.0,0.0,0.0,0.0,0.0,112648.46505450972,0.0,0.0,828,36,41,45,0.0,0.0,0.0,4703.27,279.37,0.0,393.26452,0.0,0.0,0.0,0.0,0.0,0.0,1455.16,0.0,0.0,93,3,5,5,0.0,9.0,0,0,0,0.0,0.0,0.0,0.0,112648.46505450972,0.0
2019-04-26,0.0,0.0,0.0,382817.0,1738.0,0.0,34761.0,0.0,0.0,0.0,0.0,0.0,0.0,115866.99836292902,0.0,0.0,783,32,41,48,0.0,0.0,0.0,4890.2300000000005,332.09,0.0,403.49488,0.0,0.0,0.0,0.0,0.0,0.0,1585.3,0.0,0.0,69,4,7,7,0.0,9.0,0,0,0,0.0,0.0,0.0,0.0,115866.99836292902,0.0
2019-04-27,0.0,0.0,0.0,390693.0,1480.0,0.0,36060.0,0.0,0.0,0.0,0.0,0.0,0.0,115438.6519905468,0.0,0.0,801,30,43,48,0.0,0.0,0.0,5138.3,287.58,0.0,512.26057,0.0,0.0,0.0,0.0,0.0,0.0,1567.98,0.0,0.0,90,7,7,7,0.0,10.0,0,0,0,0.0,0.0,0.0,0.0,115438.6519905468,0.0
2019-04-28,0.0,0.0,0.0,373138.0,1530.0,0.0,36688.0,0.0,0.0,0.0,0.0,0.0,0.0,116427.16264320948,0.0,0.0,861,26,32,38,0.0,0.0,0.0,5007.889999999999,316.95000000000005,0.0,489.45432,0.0,0.0,0.0,0.0,0.0,0.0,1607.9500000000003,0.0,0.0,80,6,6,6,0.0,8.0,0,0,0,30.0,1.0,1.0,1.0,116427.16264320948,0.0
2019-04-29,0.0,0.0,0.0,410347.0,1843.0,0.0,42047.0,0.0,0.0,0.0,0.0,0.0,0.0,106742.13245333638,0.0,0.0,812,29,42,47,0.0,0.0,0.0,4870.609999999999,278.31000000000006,0.0,597.91433,0.0,0.0,0.0,0.0,0.0,0.0,1216.34,0.0,0.0,71,3,5,5,0.0,9.0,0,0,0,0.0,0.0,0.0,0.0,106742.13245333638,0.0
2019-04-30,0.0,0.0,0.0,436877.0,1712.0,0.0,31203.0,0.0,0.0,0.0,0.0,0.0,0.0,98234.80747436637,0.0,0.0,759,38,54,57,0.0,0.0,0.0,4841.119999999999,290.99000000000007,0.0,391.6928,0.0,0.0,0.0,0.0,0.0,0.0,872.35,0.0,0.0,83,2,5,5,0.0,9.0,0,0,0,0.0,0.0,0.0,0.0,98234.80747436637,0.0
2019-05-01,0.0,0.0,0.0,463601.0,1867.0,0.0,51392.0,0.0,0.0,0.0,0.0,0.0,0.0,115139.40308143452,0.0,0.0,878,30,42,48,0.0,0.0,0.0,4910.789999999999,304.02,0.0,550.24269,0.0,0.0,0.0,0.0,0.0,0.0,1555.88,0.0,0.0,95,8,9,9,0.0,10.0,0,0,0,10.0,1.0,1.0,1.0,115139.40308143452,0.0
2019-05-02,0.0,0.0,0.0,425013.0,1783.0,0.0,37118.0,0.0,0.0,0.0,0.0,0.0,0.0,102115.89270634917,0.0,0.0,866,25,33,38,0.0,0.0,0.0,5135.29,315.67999999999995,0.0,482.52009,0.0,0.0,0.0,0.0,0.0,0.0,1029.28,0.0,0.0,95,3,6,7,0.0,8.0,0,0,0,0.0,0.0,0.0,0.0,102115.89270634917,0.0
2019-05-03,0.0,0.0,0.0,410280.0,1656.0,0.0,37637.0,0.0,0.0,0.0,0.0,0.0,0.0,112180.79589159126,0.0,0.0,764,33,41,44,0.0,0.0,0.0,5123.7699999999995,323.88999999999993,0.0,457.75937,0.0,0.0,0.0,0.0,0.0,0.0,1436.25,0.0,0.0,81,5,9,9,0.0,6.0,0,0,0,20.0,1.0,1.0,1.0,112180.79589159126,0.0
2019-05-04,0.0,0.0,0.0,461639.0,1530.0,0.0,38559.0,0.0,0.0,0.0,0.0,0.0,0.0,110867.56307556955,0.0,0.0,750,25,36,39,0.0,0.0,0.0,5110.519999999999,305.14000000000004,0.0,428.0452,0.0,0.0,0.0,0.0,0.0,0.0,1383.15,0.0,0.0,106,4,4,4,0.0,6.0,0,0,0,10.0,1.0,1.0,1.0,110867.56307556955,0.0
